Worker_ID,Age,Gender,Education_Level,Gig_Platform,Monthly_Income,Hours_Per_Week,Job_Satisfaction,Mental_Health_Score,Workplace_Support,Job_Security,Career_Growth_Opportunities,Is_Primary_Income_Source,Impact_on_FTE
8900,40,Female,High School,Uber,30199,47,4,4.437454957297657,4,3,3,1,1
8901,35,Male,Diploma,Swiggy,30820,49,4,1.0084987306789512,4,3,4,1,1
8902,27,Male,High School,Swiggy,26471,38,3,3.0929203003557895,3,4,3,1,1
8903,41,Female,High School,Swiggy,21833,23,3,2.731311252746951,3,3,3,0,1
8904,33,Male,Postgraduate,Freelancer,30593,39,3,2.2810414809222497,2,3,2,0,0
8905,48,Female,Diploma,Upwork,40878,26,3,4.673450411653478,2,3,2,1,0
8906,39,Female,Postgraduate,Uber,47248,42,4,4.246519250302628,4,4,4,1,1
8907,48,Male,Undergraduate,Freelancer,40727,45,4,1.9433627523158647,3,3,3,1,1
8908,49,Female,Postgraduate,Freelancer,25419,35,3,2.06513772349507,2,2,2,1,0
8909,32,Female,Diploma,Uber,32500,22,2,1.9398138801704632,3,2,2,0,0
8910,35,Female,High School,Uber,36582,43,3,3.154819284441647,3,4,3,0,1
8911,31,Male,Postgraduate,Uber,41120,31,2,3.083668793514371,2,3,3,0,0
8912,49,Male,Diploma,Swiggy,28725,49,3,3.9988486458505044,3,3,4,1,1
8913,29,Female,Postgraduate,Freelancer,28851,21,2,0.5827710793444769,3,2,2,1,0
8914,23,Female,Diploma,Uber,34627,25,3,2.3823088372305916,4,2,4,0,1
8915,47,Female,Diploma,Swiggy,37880,29,3,3.3140936805426793,4,3,3,0,1
8916,30,Female,High School,Upwork,35460,49,2,-0.2372411496762501,2,3,3,1,0
8917,31,Male,Postgraduate,Upwork,34976,34,3,4.423229557433645,4,3,4,1,1
8918,22,Male,High School,Swiggy,26462,49,2,3.8004740995834414,3,3,2,1,0
8919,44,Male,Postgraduate,Amazon Flex,32267,31,3,1.85322946543339,3,2,3,1,0
8920,35,Male,Postgraduate,Uber,29954,43,2,1.2242395172005271,3,2,2,0,0
8921,34,Male,Diploma,Swiggy,35851,54,3,3.771775217021469,4,3,4,0,1
8922,38,Male,Undergraduate,Upwork,37133,25,4,4.076218488666038,3,3,3,0,1
8923,36,Female,Postgraduate,Amazon Flex,14573,54,3,3.4168583546343547,2,3,3,1,0
8924,49,Female,Postgraduate,Amazon Flex,37423,25,4,2.3824478666394913,3,3,3,1,1
8925,26,Female,High School,Upwork,33732,43,3,1.3281166727865432,3,4,3,1,1
8926,23,Other,High School,Freelancer,21135,25,2,2.7060632577060346,3,2,4,1,0
8927,35,Male,Diploma,Upwork,29350,50,4,3.0087969933999337,3,4,3,0,1
8928,24,Female,Diploma,Freelancer,39175,53,3,4.157238256199949,3,4,4,0,1
8929,30,Female,Diploma,Swiggy,26514,40,3,2.569679502115303,3,3,2,1,0
8930,43,Male,Diploma,Freelancer,25523,51,3,1.8550621468884156,2,3,2,0,0
8931,28,Male,High School,Swiggy,45614,20,3,4.325142484954124,2,2,2,1,0
8932,41,Male,High School,Amazon Flex,34167,52,3,4.255006167107397,3,2,2,1,0
8933,34,Female,Postgraduate,Upwork,19134,20,3,3.628492362120977,2,3,3,0,0
8934,32,Male,High School,Swiggy,47050,40,3,1.5253482136270349,4,4,4,1,1
8935,39,Male,Undergraduate,Freelancer,32869,54,4,3.5026818708459957,4,4,4,1,1
8936,29,Female,Diploma,Upwork,34818,47,2,1.8120236507868246,2,3,2,1,0
8937,45,Male,Undergraduate,Swiggy,23170,33,2,1.4100915483123153,3,3,4,1,0
8938,27,Male,Undergraduate,Freelancer,32162,29,3,1.0699904926071708,4,3,3,0,1
8939,34,Male,Diploma,Amazon Flex,40185,50,2,3.615045609331031,2,3,2,1,0
8940,33,Female,High School,Freelancer,28183,44,3,3.6603036252409886,2,3,3,1,0
8941,39,Male,High School,Upwork,44358,45,2,2.1845013905882174,2,2,3,1,0
8942,22,Female,High School,Uber,33094,52,3,2.982497058643637,2,3,3,1,0
8943,42,Female,High School,Swiggy,37736,36,4,3.245740012348208,3,4,3,0,1
8944,47,Female,Diploma,Uber,28448,47,2,0.8066514717955009,2,3,2,0,0
8945,47,Male,High School,Freelancer,20084,25,4,3.874330568260378,3,3,3,1,1
8946,37,Female,Postgraduate,Freelancer,34382,34,3,3.9706001491706036,4,4,3,1,1
8947,47,Other,High School,Swiggy,27145,23,2,2.561424088242385,3,2,3,1,0
8948,26,Female,Undergraduate,Swiggy,30184,20,3,1.2704051706560915,4,4,3,0,1
8949,48,Female,Postgraduate,Swiggy,24488,50,3,2.548449582598063,3,4,3,1,1
8950,44,Male,Diploma,Freelancer,28872,29,4,3.8540968005693066,4,3,4,1,1
8951,40,Male,Undergraduate,Uber,42083,28,3,1.5057085712869007,2,2,2,1,0
8952,45,Other,High School,Swiggy,32040,49,3,5.214196688282741,2,2,2,1,0
8953,38,Female,Diploma,Uber,23140,20,2,2.8764836317365705,2,3,3,1,0
8954,33,Female,Undergraduate,Upwork,36089,50,3,3.9059095647370508,2,2,2,0,0
8955,41,Female,Undergraduate,Freelancer,25353,54,4,2.554221997827581,3,3,4,0,1
8956,38,Male,Undergraduate,Freelancer,26536,27,3,2.5863793717694334,4,4,3,1,1
8957,34,Male,Postgraduate,Swiggy,40381,30,2,1.369889729928661,2,3,2,1,0
8958,27,Male,Undergraduate,Amazon Flex,35735,41,2,2.391871212283954,2,2,2,0,0
8959,26,Male,Postgraduate,Upwork,19842,43,4,0.7790022009903712,3,3,3,0,1
8960,41,Female,Undergraduate,Swiggy,20359,28,2,2.8143887354974217,2,3,3,0,0
8961,39,Male,Postgraduate,Swiggy,23700,49,3,1.718507076319487,2,3,2,0,0
8962,46,Male,Postgraduate,Amazon Flex,33217,40,2,3.0088235061879485,2,3,3,0,0
8963,24,Female,Postgraduate,Uber,31633,50,3,2.1923321823215063,4,4,3,1,1
8964,34,Male,Diploma,Swiggy,31860,49,2,2.943054923733139,3,3,2,1,0
8965,28,Other,High School,Uber,34243,54,2,3.393763534135721,2,3,2,1,0
8966,29,Female,Diploma,Uber,41819,38,3,1.2857137813985358,4,4,4,1,1
8967,27,Male,Diploma,Freelancer,37753,33,4,1.5017182111907235,3,4,3,1,1
8968,32,Male,Postgraduate,Freelancer,35144,41,3,3.0603846627196467,4,4,3,0,1
8969,32,Male,Postgraduate,Upwork,41465,36,2,4.106303033629052,2,3,2,1,0
8970,36,Female,High School,Freelancer,45715,54,4,3.5041925007165715,4,4,3,1,1
8971,49,Male,Postgraduate,Upwork,33655,39,2,0.5891857489923964,2,3,2,0,0
8972,48,Male,Diploma,Swiggy,39186,34,4,3.3057827052030637,4,3,4,0,1
8973,25,Female,Diploma,Amazon Flex,28020,31,4,1.9033953113100277,3,4,3,1,1
8974,44,Female,Diploma,Uber,24547,24,3,3.023601752931189,4,3,3,1,1
8975,26,Female,Postgraduate,Amazon Flex,22110,21,3,0.6278327551092737,2,3,2,0,0
8976,26,Female,Diploma,Upwork,31261,40,2,2.9368072318813585,2,3,3,1,0
8977,39,Male,High School,Uber,25184,22,4,3.95172935325003,3,3,3,0,1
8978,44,Female,Undergraduate,Amazon Flex,24313,27,3,1.7280338070677892,3,3,2,1,0
8979,23,Male,Postgraduate,Amazon Flex,47635,36,4,5.352238734593916,4,4,4,1,1
8980,33,Male,Postgraduate,Upwork,37804,27,4,4.012942907982568,3,4,4,1,1
8981,28,Female,Postgraduate,Amazon Flex,28276,28,3,4.351943562255854,2,3,2,0,0
8982,42,Female,Undergraduate,Freelancer,26810,22,2,2.445936525309075,2,2,3,1,0
8983,33,Female,Diploma,Freelancer,19159,44,2,2.579383558584341,2,2,2,0,0
8984,28,Male,Postgraduate,Amazon Flex,42772,21,3,3.5296202309145484,4,4,3,1,1
8985,49,Male,Postgraduate,Swiggy,43253,22,3,2.347381008937571,4,3,3,1,1
8986,24,Female,Postgraduate,Amazon Flex,37583,33,4,2.0334740803696136,3,3,3,0,1
8987,25,Female,High School,Uber,32366,52,2,3.003820173886594,2,3,3,0,0
8988,34,Male,Diploma,Swiggy,26871,52,2,2.4305095915232386,3,3,2,1,0
8989,24,Female,Undergraduate,Uber,36473,46,3,4.523086109630232,3,3,2,1,0
8990,34,Other,Undergraduate,Amazon Flex,30595,48,3,2.708909605280356,4,3,3,0,1
8991,40,Female,Undergraduate,Amazon Flex,28906,48,3,3.793831338144534,4,3,3,1,1
8992,30,Male,Postgraduate,Swiggy,34028,20,3,2.7824097908345027,3,3,3,1,0
8993,39,Female,High School,Freelancer,44278,24,3,2.9019815376183065,4,4,3,1,1
8994,47,Male,Postgraduate,Freelancer,26610,37,3,2.940190665461919,4,3,3,1,1
8995,35,Male,High School,Amazon Flex,28314,39,2,4.530531450028005,4,3,3,0,1
8996,48,Male,Postgraduate,Freelancer,31988,37,3,3.4457538992387313,2,3,3,1,0
8997,48,Female,Diploma,Amazon Flex,37772,25,2,2.841491494733794,2,3,2,1,0
8998,33,Female,Postgraduate,Uber,34437,41,3,3.393231734658532,3,3,3,1,0
8999,26,Male,Undergraduate,Freelancer,35609,53,3,2.447848115015442,4,3,3,0,1
9000,33,Female,Diploma,Upwork,32363,40,3,3.8037325246006253,4,3,4,1,1
9001,46,Male,Postgraduate,Swiggy,26804,27,3,4.386658247111214,3,4,3,0,1
9002,34,Female,High School,Upwork,29192,25,3,2.857059386794653,2,3,2,0,0
9003,35,Female,Undergraduate,Upwork,28355,33,3,2.4675022232108463,4,4,4,1,1
9004,33,Male,Postgraduate,Swiggy,27043,42,2,0.9425791161962485,3,3,3,1,0
9005,41,Female,High School,Upwork,24430,21,4,2.2493654130772156,3,3,3,1,1
9006,23,Male,Postgraduate,Amazon Flex,29150,32,2,2.812577138071772,3,3,3,1,0
9007,47,Male,Postgraduate,Uber,29958,23,3,3.090234976969271,3,3,2,1,0
9008,28,Male,Diploma,Freelancer,43428,41,3,3.9145974359558533,3,2,2,0,0
9009,41,Male,Diploma,Amazon Flex,28126,36,3,2.9792367610706956,2,2,2,1,0
9010,39,Male,Diploma,Freelancer,25177,46,3,2.9133298649964727,3,2,2,0,0
9011,45,Female,Diploma,Swiggy,29291,29,3,2.106039787026761,3,3,4,0,1
9012,38,Other,Undergraduate,Upwork,37815,30,3,1.6272264644113588,2,2,3,0,0
9013,40,Male,Postgraduate,Swiggy,26017,46,3,2.8035011682534545,2,2,3,1,0
9014,49,Male,High School,Upwork,39370,45,4,2.608170767640623,3,3,3,1,1
9015,29,Female,Undergraduate,Amazon Flex,41846,33,3,2.5582394930426915,3,4,3,0,1
9016,38,Female,Diploma,Upwork,19751,46,2,1.7460757919940508,2,2,2,1,0
9017,39,Female,Undergraduate,Uber,36152,43,3,3.8183457757279724,5,3,3,1,1
9018,32,Male,High School,Upwork,19115,43,3,3.2462782355873783,3,3,4,0,1
9019,43,Male,Diploma,Upwork,20844,29,3,2.676627500879846,4,3,4,1,1
9020,30,Male,Diploma,Amazon Flex,30441,47,3,3.8377910126687778,3,3,3,0,1
9021,30,Female,Undergraduate,Amazon Flex,46343,34,3,3.1319703155539003,4,4,3,1,1
9022,34,Male,Postgraduate,Freelancer,25120,36,3,1.7406344715625068,2,3,3,0,0
9023,31,Male,Undergraduate,Upwork,34177,45,3,3.540675151289732,3,3,2,1,0
9024,36,Female,Undergraduate,Freelancer,34862,31,4,1.8141793624112599,3,2,3,1,1
9025,40,Female,Undergraduate,Amazon Flex,39165,46,2,2.307533958980253,2,3,2,1,0
9026,32,Male,High School,Swiggy,32660,47,3,2.2791745994912604,4,4,4,0,1
9027,36,Male,Postgraduate,Uber,32949,27,3,1.2432731007083626,3,3,3,1,1
9028,25,Male,High School,Swiggy,25227,45,3,5.513458475766109,3,4,2,0,0
9029,35,Male,Undergraduate,Upwork,36295,52,3,3.0483455656538463,3,3,4,1,1
9030,48,Male,High School,Upwork,32687,32,3,3.244327910390747,3,4,3,1,1
9031,45,Female,Postgraduate,Swiggy,38157,20,3,3.586686355467376,3,2,3,1,0
9032,45,Male,Postgraduate,Upwork,28922,23,3,4.053881067155905,4,4,3,1,1
9033,30,Male,Postgraduate,Amazon Flex,33263,33,2,3.4656938955732075,2,3,2,1,0
9034,29,Male,Undergraduate,Freelancer,30893,52,3,3.216999169441248,4,3,3,0,1
9035,49,Female,Diploma,Swiggy,35548,46,3,2.523759012238361,2,2,2,0,0
9036,26,Female,Postgraduate,Upwork,34294,53,2,2.9912751866185157,2,2,3,0,0
9037,28,Female,Undergraduate,Uber,37127,53,3,2.2413484916271287,2,3,2,0,0
9038,38,Male,High School,Amazon Flex,30531,53,2,3.62382713885442,2,3,2,1,0
9039,35,Female,High School,Amazon Flex,44401,25,3,3.784258554639294,4,3,3,0,1
9040,43,Female,Undergraduate,Uber,22508,51,4,4.916606607085532,3,4,3,0,1
9041,46,Male,Diploma,Upwork,45849,44,3,3.079401630535385,3,2,3,0,0
9042,46,Male,High School,Swiggy,25730,52,3,3.2127129783016617,2,3,3,1,0
9043,49,Male,Undergraduate,Upwork,28332,44,3,2.8467035056113503,2,3,2,1,0
9044,48,Male,Undergraduate,Freelancer,40849,52,4,3.123758696073729,4,4,3,0,1
9045,23,Female,Postgraduate,Upwork,27581,34,2,2.2532728702556644,3,2,2,1,0
9046,29,Female,Diploma,Amazon Flex,24921,29,2,3.0576304598981223,2,2,2,0,0
9047,40,Male,Undergraduate,Amazon Flex,25618,54,2,2.138234928837078,2,3,2,0,0
9048,32,Male,Diploma,Uber,28986,28,3,1.5613713674617087,2,2,3,1,0
9049,39,Female,Postgraduate,Upwork,28029,36,3,1.1576864029983125,3,3,2,0,0
9050,49,Male,Undergraduate,Freelancer,33508,24,3,3.146865499616471,2,3,2,1,0
9051,28,Male,Postgraduate,Swiggy,35187,31,2,1.3337748829064913,4,3,2,1,0
9052,23,Other,Undergraduate,Freelancer,29167,37,2,3.5630090138851944,2,4,2,1,0
9053,31,Female,High School,Amazon Flex,26230,25,3,3.8777380002816093,3,4,4,1,1
9054,24,Male,Undergraduate,Upwork,37677,23,3,3.764093477726499,2,3,2,1,0
9055,44,Female,Diploma,Swiggy,30240,26,2,2.212973331839812,2,3,3,0,0
9056,32,Female,Postgraduate,Upwork,40663,20,3,1.843241665237486,4,3,3,1,1
9057,44,Male,Diploma,Upwork,43669,20,4,3.4362808957185424,3,4,4,0,1
9058,29,Female,Postgraduate,Swiggy,29366,31,2,2.6074116448639466,2,2,2,1,0
9059,29,Female,High School,Amazon Flex,36081,46,2,1.3539146051323283,3,2,2,1,0
9060,29,Female,Postgraduate,Freelancer,37576,22,3,3.3451538494200146,2,2,2,1,0
9061,44,Female,High School,Upwork,22581,36,3,1.9387500870885797,3,4,3,1,1
9062,39,Female,Diploma,Upwork,44678,34,3,3.9009088807661563,3,3,4,1,1
9063,25,Male,High School,Swiggy,34142,21,3,3.8945272449282733,4,4,3,1,1
9064,32,Female,Undergraduate,Freelancer,30862,44,3,4.087287842616776,2,3,2,1,0
9065,46,Male,Undergraduate,Upwork,31761,42,3,2.289783053548724,3,2,2,0,0
9066,40,Female,Undergraduate,Upwork,28477,40,3,5.13656075950249,3,3,4,1,1
9067,45,Male,High School,Upwork,35253,35,4,3.518201409765439,3,4,4,1,1
9068,43,Female,High School,Upwork,29808,53,2,0.7937208617214764,2,4,2,0,0
9069,42,Female,Diploma,Swiggy,31159,39,2,3.227308118823407,2,3,3,0,0
9070,44,Female,Undergraduate,Swiggy,39160,40,3,3.42919702402855,2,2,3,1,0
9071,25,Male,Undergraduate,Freelancer,33210,43,2,1.3025985385464929,2,2,2,0,0
9072,41,Male,Undergraduate,Uber,27762,54,4,3.4110340993051316,3,3,4,1,1
9073,35,Male,Postgraduate,Uber,34594,38,3,3.4840360792941096,3,2,3,0,0
9074,32,Female,High School,Swiggy,34126,32,3,4.260959759899619,3,2,3,0,0
9075,37,Female,Postgraduate,Upwork,26361,38,3,3.1059307237429588,3,3,3,0,1
9076,44,Female,Postgraduate,Uber,46708,47,4,2.7314599866296247,3,3,3,1,1
9077,32,Female,Diploma,Amazon Flex,24570,51,2,2.9436188108461514,2,2,2,1,0
9078,23,Female,Postgraduate,Swiggy,34852,24,3,4.456417376236134,4,3,4,1,1
9079,26,Female,High School,Swiggy,24010,20,3,3.595812069385763,4,3,3,1,1
9080,42,Female,Diploma,Swiggy,39808,37,4,6.758430369890133,3,3,3,0,1
9081,27,Female,Undergraduate,Amazon Flex,29716,51,2,2.512402210214931,3,2,2,1,0
9082,30,Female,Diploma,Freelancer,37557,48,3,2.3893124449450545,3,3,3,1,0
9083,34,Female,Diploma,Uber,37839,38,2,2.912328501743031,2,2,2,0,0
9084,41,Female,High School,Freelancer,35800,36,3,3.4608196120935713,3,3,2,0,0
9085,23,Male,Postgraduate,Uber,31470,50,2,3.2568535781162655,2,3,2,1,0
9086,24,Female,Diploma,Upwork,21372,24,2,3.3421214010807763,2,3,2,1,0
9087,43,Male,High School,Swiggy,33910,36,3,2.3453839996753665,4,3,4,0,1
9088,25,Male,High School,Upwork,31337,45,2,3.2052471611822786,2,3,3,1,0
9089,41,Male,Postgraduate,Uber,25660,42,2,3.738560004217355,3,3,2,0,0
9090,40,Female,High School,Freelancer,35784,48,3,2.0677997808519426,2,3,2,0,0
9091,39,Female,Postgraduate,Freelancer,17385,20,3,3.8130318340020564,4,3,4,1,1
9092,31,Male,Postgraduate,Upwork,35568,32,4,3.017782074103975,3,4,3,1,1
9093,35,Female,Diploma,Upwork,29715,49,3,4.136665597925237,3,3,4,1,1
9094,24,Male,High School,Amazon Flex,39599,38,3,4.34229314719504,2,2,2,0,0
9095,37,Male,Diploma,Uber,29310,53,3,6.7243766152621465,4,4,4,1,1
9096,27,Male,High School,Uber,35918,23,2,3.76602464448848,2,3,2,0,0
9097,31,Male,High School,Freelancer,21881,41,2,0.780231456084175,2,2,2,1,0
9098,29,Female,Diploma,Freelancer,32328,37,3,2.86392307280191,4,4,3,0,1
9099,35,Female,Undergraduate,Amazon Flex,26368,26,3,3.540913977630596,2,2,2,0,0
9100,49,Male,Postgraduate,Freelancer,33633,54,4,3.6889065196801853,4,3,3,1,1
9101,47,Male,Diploma,Amazon Flex,35711,20,4,3.35828921121044,4,3,3,1,1
9102,24,Male,Undergraduate,Swiggy,29218,54,4,4.766650258102723,4,3,4,0,1
9103,28,Male,Diploma,Upwork,34047,53,3,0.3442001256736962,3,5,3,0,1
9104,24,Male,High School,Amazon Flex,18735,42,4,5.06757729377213,4,4,3,0,1
9105,26,Female,Diploma,Swiggy,40641,20,3,3.2814045887447616,3,4,3,0,1
9106,47,Female,Diploma,Freelancer,22697,30,3,-0.08412020936614928,2,2,2,1,0
9107,36,Female,Postgraduate,Upwork,30975,24,3,3.33227850205237,4,3,4,0,1
9108,22,Female,Diploma,Freelancer,32109,34,3,0.8427521154026287,2,2,2,1,0
9109,39,Female,High School,Upwork,36711,26,4,4.343381167229288,3,4,3,0,1
9110,37,Female,Undergraduate,Amazon Flex,44383,40,2,2.0366785587298577,3,3,3,1,0
9111,31,Male,Undergraduate,Amazon Flex,32791,44,3,2.8863554091745334,2,3,2,1,0
9112,48,Male,Postgraduate,Uber,30008,46,2,2.476185875867333,2,2,2,1,0
9113,35,Female,High School,Uber,39543,39,3,1.0822327765599684,2,2,3,1,0
9114,32,Female,Postgraduate,Amazon Flex,31791,21,2,3.0047585656835047,4,3,3,1,1
9115,38,Male,Diploma,Swiggy,23487,44,2,1.1130137280122478,2,3,3,1,0
9116,47,Female,Diploma,Amazon Flex,32825,46,3,4.653727478211479,3,3,2,0,0
9117,49,Female,Postgraduate,Freelancer,21851,40,3,2.7265191041644186,3,3,3,1,1
9118,37,Female,High School,Freelancer,37088,35,3,2.3460395856552236,2,3,2,0,0
9119,28,Male,Diploma,Swiggy,31663,21,2,6.155424377153115,3,2,2,1,0
9120,46,Female,Undergraduate,Uber,34557,30,2,3.617279291949977,2,3,3,1,0
9121,40,Male,Postgraduate,Swiggy,42011,45,2,1.2949292766233342,3,3,3,0,0
9122,49,Female,Postgraduate,Amazon Flex,37212,50,3,3.6089321939432466,3,3,3,1,1
9123,45,Male,High School,Amazon Flex,41584,54,3,3.674170120807162,2,3,2,0,0
9124,46,Male,Undergraduate,Freelancer,30202,50,4,3.8733641173840874,4,3,4,1,1
9125,48,Female,High School,Amazon Flex,29705,46,2,1.7536291621722986,2,3,2,1,0
9126,22,Female,Undergraduate,Amazon Flex,33224,23,2,2.6962347266985796,3,3,3,1,0
9127,29,Male,Undergraduate,Uber,35307,52,4,3.469959799415866,3,3,3,0,1
9128,31,Male,Diploma,Amazon Flex,48573,22,2,2.915655531057775,3,3,3,1,0
9129,22,Male,Postgraduate,Swiggy,30033,41,3,4.90187076142276,3,3,3,1,1
9130,24,Female,Diploma,Freelancer,35314,30,4,3.9506748679121597,4,3,3,0,1
9131,41,Female,Postgraduate,Swiggy,16923,35,3,1.3296406922023578,4,4,4,0,1
9132,26,Female,High School,Swiggy,31038,43,3,2.7739504142609985,3,3,3,1,1
9133,31,Male,Postgraduate,Uber,34230,54,3,2.1989736264884394,2,3,2,0,0
9134,22,Female,Diploma,Freelancer,25306,51,2,3.122609611985063,2,3,2,0,0
9135,37,Male,Diploma,Uber,28996,32,3,2.1263447828143653,3,3,3,0,1
9136,28,Female,Undergraduate,Upwork,34768,35,4,4.818838772989708,4,4,3,1,1
9137,29,Male,Postgraduate,Freelancer,44962,51,3,2.880140866656251,3,3,3,1,1
9138,49,Female,Diploma,Freelancer,31290,32,3,3.7017019093685457,2,2,2,1,0
9139,44,Female,Diploma,Amazon Flex,32584,51,2,3.7332020268716137,2,2,2,1,0
9140,38,Male,Postgraduate,Uber,47545,54,2,3.65729210102984,2,3,2,0,0
9141,44,Female,Postgraduate,Upwork,27869,40,3,5.361448820529911,4,3,4,1,1
9142,41,Female,Postgraduate,Upwork,28614,42,3,2.5690307910020156,3,2,3,1,0
9143,23,Other,High School,Uber,28644,54,3,3.4328401911432063,4,3,3,0,1
9144,23,Male,High School,Swiggy,25809,49,4,4.47252359877164,4,4,4,1,1
9145,44,Male,Undergraduate,Freelancer,29739,22,3,2.8469516163402058,3,3,4,0,1
9146,40,Male,Postgraduate,Upwork,33840,45,2,3.8755221031096063,2,2,2,0,0
9147,49,Female,Diploma,Freelancer,41765,49,4,3.017670120505753,3,3,4,1,1
9148,49,Female,Diploma,Uber,36378,47,3,2.303438229199715,2,2,2,1,0
9149,25,Male,Undergraduate,Amazon Flex,21045,41,4,3.815316441321096,3,3,3,0,1
9150,24,Female,Diploma,Amazon Flex,25798,42,3,2.648823940256973,3,3,4,0,1
9151,25,Male,Undergraduate,Amazon Flex,24868,54,3,4.943681747060152,3,4,4,0,1
9152,36,Female,Diploma,Freelancer,38634,22,2,3.7196530809996777,3,1,2,0,0
9153,40,Male,High School,Uber,36174,33,2,3.0974243071364116,3,2,2,0,0
9154,27,Female,Undergraduate,Uber,28489,25,3,4.409560436345958,3,3,4,1,1
9155,47,Female,Undergraduate,Swiggy,23636,26,3,3.317607588484271,2,3,3,0,0
9156,45,Male,Diploma,Swiggy,31946,23,4,1.8172195404300002,3,3,4,0,1
9157,42,Female,Undergraduate,Uber,27155,29,3,3.36501645939598,4,4,4,1,1
9158,22,Female,Diploma,Uber,27434,35,3,2.153912011778647,4,4,3,1,1
9159,29,Male,High School,Upwork,29344,44,4,3.9173150091340814,3,3,4,0,1
9160,36,Male,Postgraduate,Uber,36242,28,3,1.867003361687235,2,3,2,1,0
9161,44,Female,Postgraduate,Uber,33182,29,2,2.1191318108299195,3,3,2,0,0
9162,26,Male,High School,Uber,43162,20,3,3.873108352846733,2,3,3,1,0
9163,49,Other,Postgraduate,Upwork,41162,26,2,3.5081168718293045,3,2,2,0,0
9164,25,Male,High School,Amazon Flex,25273,42,2,3.7168207418220747,3,2,3,0,0
9165,30,Female,High School,Uber,35444,46,4,3.3617336324665663,3,3,4,1,1
9166,41,Male,High School,Uber,29767,32,3,3.1145492706845026,3,4,3,1,1
9167,45,Male,High School,Swiggy,24645,34,2,3.276103130935681,3,3,3,0,0
9168,43,Female,Diploma,Uber,24832,29,2,1.832854027010625,3,3,2,1,0
9169,24,Male,Undergraduate,Upwork,38472,54,3,2.0639295083708236,4,3,4,1,1
9170,30,Female,Undergraduate,Upwork,36027,53,3,3.5793222081733176,3,4,3,0,1
9171,24,Female,Diploma,Swiggy,36407,33,2,2.003605746689775,2,3,2,1,0
9172,44,Male,High School,Freelancer,26938,49,3,2.3493007195394253,3,1,3,1,0
9173,32,Male,Undergraduate,Upwork,29313,42,3,3.100080749185997,3,4,4,1,1
9174,47,Male,Postgraduate,Amazon Flex,24115,25,4,2.903191617424518,3,4,3,1,1
9175,36,Other,Undergraduate,Freelancer,31696,21,3,1.1433757261095088,3,3,3,1,1
9176,28,Male,Postgraduate,Swiggy,34002,49,2,4.0111969588051,3,3,2,0,0
9177,25,Female,Diploma,Uber,36564,30,3,4.4114299898416425,4,3,3,1,1
9178,39,Male,High School,Freelancer,26599,27,2,2.2566645487389563,2,2,2,0,0
9179,32,Male,Diploma,Upwork,36854,27,2,1.4408351238733847,3,3,2,1,0
9180,39,Female,Undergraduate,Swiggy,29859,22,3,5.232020256710427,3,3,3,0,0
9181,45,Male,Diploma,Uber,33677,21,4,3.3455583908303206,4,4,3,1,1
9182,41,Male,Undergraduate,Freelancer,33385,52,3,2.077500631703704,2,4,3,1,0
9183,31,Female,Undergraduate,Uber,29218,42,4,3.6223339856358807,4,4,3,1,1
9184,23,Female,Diploma,Upwork,29277,50,4,4.3816003861137265,3,4,3,1,1
9185,38,Female,High School,Swiggy,34870,47,2,3.1050980662922054,2,3,3,0,0
9186,49,Female,Postgraduate,Swiggy,23670,44,4,3.4464008867758777,3,4,3,1,1
9187,23,Female,Diploma,Amazon Flex,30091,22,3,0.7117146723567673,4,4,3,1,1
9188,40,Male,Diploma,Uber,25824,43,4,2.2896087401707534,4,3,3,1,1
9189,44,Male,Diploma,Upwork,30385,37,3,3.8016472544370266,3,3,3,1,1
9190,39,Female,Postgraduate,Amazon Flex,29381,39,3,2.822460860145022,3,4,4,0,1
9191,30,Female,Diploma,Swiggy,35104,28,2,2.7345419246693843,3,2,3,0,0
9192,28,Female,Diploma,Amazon Flex,31233,46,3,2.060085946907061,2,3,2,1,0
9193,29,Female,Undergraduate,Freelancer,33392,47,4,4.586417977007143,4,3,4,1,1
9194,46,Other,Diploma,Freelancer,26065,23,4,2.2889178753914847,3,4,4,1,1
9195,36,Female,Diploma,Uber,31844,34,3,2.2952832784423407,3,4,3,1,1
9196,23,Female,Postgraduate,Upwork,33767,29,3,3.2889078982039814,4,3,3,1,1
9197,47,Female,Undergraduate,Freelancer,26203,21,4,3.924730858244685,3,4,3,0,1
9198,41,Male,Postgraduate,Uber,26880,45,3,1.7033364818625434,4,3,4,1,1
9199,31,Female,High School,Uber,31642,39,4,2.357268399315644,4,3,4,1,1
9200,24,Female,Diploma,Uber,44881,43,3,2.089261258800121,2,2,1,1,0
9201,33,Female,Postgraduate,Uber,17464,36,4,4.496125897904868,3,4,3,1,1
9202,33,Male,Undergraduate,Upwork,36155,53,3,3.7863236978452584,3,2,3,0,1
